Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,753.8,-,2.6,0.0,2.6,0.092,35563.0,47.8597,-50.0,2.545,2.772,3.2245,2.5982,2.5965,2.6365,-0.0399,-0.0624,2.8526,2.2374,42.5,178691.9932,2.6178,2.6141,2.5738,1.135,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,364.0,-,18.2,-2.67,18.2,7.523,410224.0,42.6457,-56.25,18.37,19.868,20.465,18.6232,18.644,18.9455,-0.3015,-0.3977,19.9098,16.8302,449.94,-98191.1877,18.72,18.7359,18.5433,1.0661,-,-,-,-,-,-,-,-,-,-,-,-,-3.45,9.13,-,29.84,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1645.74,7.28,18.0,-1.12,17.7,0.873,49258.0,46.7187,-47.5,17.305,19.106,19.6975,17.6793,17.6656,17.9772,-0.3116,-0.4881,18.761,15.849,26.84,-52519.7135,17.7733,17.7321,17.4767,1.2418,5.65,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,7.28,17.44,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,685.9,-,10.7,-2.75,10.6,0.256,24157.0,40.4216,-69.5652,10.66,11.9,13.0155,10.8254,10.8501,11.1174,-0.2673,-0.3387,11.5169,9.8031,14.37,-33148.8698,10.8533,10.891,10.7914,1.3976,0.94,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,621.64,-,2.6,-3.7,2.6,1.847,700889.0,40.2539,-75.0,2.66,2.858,3.6235,2.7056,2.7093,2.7476,-0.0383,-0.0482,2.9671,2.3529,192.25,-329852.6098,2.7267,2.7346,2.699,1.0948,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,B,3761.92,-,4.2,-2.33,4.2,5.032,1206299.0,41.1572,-58.8235,4.32,4.924,6.251,4.3888,4.4153,4.5637,-0.1484,-0.1601,5.1242,3.5158,52.79,-822227.2785,4.3933,4.4628,4.4057,1.7287,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-21.28,7.19,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5710.94,-,0.0,0.0,1000.0,0.0,0.0,69.847,0.0,951.55,872.98,0.0,934.1283,920.7205,902.6012,18.1193,-2.7986,1082.6367,820.4633,0.02,-1609.0983,960.0,957.6923,955.0405,0.041,0.10,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1804.92,-,17.9,-3.24,17.9,2.482,137258.0,38.747,-86.6667,18.89,18.63,17.5335,18.8966,18.9214,18.8345,0.0869,0.1823,20.2268,17.5532,26.04,-69787.2881,19.0556,19.1372,19.05,1.1937,5.59,2.447,-,1.271,-,-,-,-,-,-,-,-,0.21,33.63,-,42.05,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,15915.13,-,181.2,-0.38,181.2,2.656,14694.0,55.1873,-23.3333,178.99,177.14,178.732,179.7429,179.3797,178.4965,0.8832,0.5013,184.1902,173.7898,12.08,-2391.8308,180.0178,179.3359,179.0571,1.0083,1.38,0.689,0.811,0.402,-,0.053,-,0.239,-,-,-,-,-7.4,91.64,-,116.60,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,5962.95,18.65,125.9,-1.64,126.2,0.524,4132.0,42.9714,-55.2,126.605,132.41,132.7965,128.099,128.1065,129.3256,-1.2192,-1.7765,133.5534,119.6566,12.05,-34506.3662,128.7889,128.5115,127.391,1.1953,1.98,1.224,-,0.908,-,0.118,0.066,0.289,0.043,0.100,-,-,7.85,75.51,18.65,17.34,472500000.00,47250000
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,14769.8,6.16,69.8,-2.38,69.8,19.593,279615.0,32.1714,-93.75,72.87,74.942,75.178,72.0266,72.3271,73.3804,-1.0534,-0.8893,75.8319,69.9081,15.49,-106800.5836,72.0111,72.2244,72.5224,1.1774,5.01,1.108,0.270,0.711,-,0.111,0.077,0.415,0.044,0.098,-,-,11.48,126.37,6.16,5.94,2116017000.00,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,2295.0,-,17.0,-2.3,17.0,61.547,3594232.0,60.2747,-18.1818,15.405,15.704,14.4555,16.7362,16.4737,15.9318,0.5419,0.2203,18.3335,12.4765,263.14,2126493.3684,17.1444,16.8372,16.0852,1.678,0.01,4.414,0.100,2.581,-,-,-,0.016,-,-,-,-,-1.14,16.41,-,-,1350000000.00,135000000
