Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,724.81,-,2.5,-3.85,2.5,0.422,167169.0,47.0951,-44.4444,2.58,2.814,3.234,2.6206,2.6114,2.6576,-0.0462,-0.0881,2.933,2.227,46.19,600367.5212,2.6444,2.6051,2.569,1.1216,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,366.0,-,18.3,-2.14,18.3,4.173,226379.0,46.0184,-30.9524,18.64,20.148,20.5375,18.8566,18.8135,19.1163,-0.3028,-0.54,20.6032,16.6768,479.26,191283.1983,18.9911,18.7808,18.5629,1.0563,-,-,-,-,-,-,-,-,-,-,-,-,-3.45,9.13,-,29.84,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1617.85,7.15,17.6,-1.14,17.4,0.89,51137.0,45.2736,-26.1905,17.54,19.32,19.8135,17.5837,17.5937,18.0651,-0.4714,-0.6714,19.5086,15.5714,35.79,-7039.4971,17.6778,17.4718,17.3671,1.2493,5.75,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,7.15,17.14,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,685.9,-,10.8,-4.5,10.6,0.361,33302.0,46.2613,-40.7407,10.895,12.122,13.104,11.0018,10.9903,11.2673,-0.277,-0.4327,12.2272,9.5628,13.5,-15257.9771,11.0889,10.9718,10.8276,1.399,0.94,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,645.54,-,2.7,0.0,2.7,2.856,1060777.0,45.6995,-50.0,2.69,2.9,3.632,2.7625,2.7482,2.7748,-0.0267,-0.0707,3.0327,2.3473,174.1,1409020.162,2.7956,2.7551,2.6995,1.09,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,B,3761.92,-,4.2,-4.55,4.2,3.726,875775.0,44.0524,-44.4444,4.46,5.024,6.3105,4.5906,4.5731,4.6768,-0.1037,-0.1911,5.4079,3.5121,49.2,387108.9581,4.6933,4.5974,4.4643,1.7287,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-21.28,7.19,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5710.94,-,0.0,0.0,1000.0,0.0,0.0,69.847,0.0,951.55,872.98,0.0,934.1283,920.7205,902.6012,18.1193,-2.7986,1082.6367,820.4633,0.02,-1609.0983,960.0,957.6923,955.0405,0.041,0.10,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,2006.58,-,0.0,0.0,19.9,0.0,0.0,65.4969,-23.0769,18.895,18.648,17.501,19.484,19.3298,18.9694,0.3604,0.1913,20.1507,17.6393,21.47,-13684.96,19.6444,19.45,19.1314,1.1893,5.03,2.447,-,1.271,-,-,-,-,-,-,-,-,0.21,33.63,-,45.23,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,15704.33,-,178.8,-1.54,178.8,8.797,48998.0,56.8783,-30.9353,178.39,176.968,178.091,178.2192,178.0796,177.7177,0.3619,0.2256,184.1415,172.6385,13.21,194.7078,177.7022,177.8385,178.2876,1.0027,1.40,0.689,0.811,0.402,-,0.053,-,0.239,-,-,-,-,-7.4,91.64,-,116.41,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6104.7,19.06,129.2,-1.45,129.2,4.679,36207.0,52.2357,-35.6,127.51,133.32,132.6525,128.5159,128.3246,129.8091,-1.4845,-2.6032,137.6853,117.3347,13.69,-24362.44,128.8178,127.791,127.0195,1.1868,1.93,1.224,-,0.908,-,0.118,0.066,0.289,0.043,0.100,-,-,7.85,75.51,19.06,17.72,472500000.00,47250000
